year,conm,직명코드,직명,name_ts,name,regist_num,birthdate
2019,대보마그네틱(주),721,사외이사,한동휘,한동휘,130-81-50004,197506
2019,대보마그네틱(주),721,사외이사,전형익,전형익,130-81-50004,196112
2018,대보마그네틱(주),721,사외이사,전형익,전형익,130-81-50004,196112
2018,대봉엘에스(주),721,사외이사,박태원,박태원,139-81-19806,197112
2019,대봉엘에스(주),721,사외이사,박태원,박태원,139-81-19806,197112
2017,대봉엘에스(주),721,사외이사,김종우,김종우,139-81-19806,195804
2017,대상(주),721,사외이사,나양주,나양주,109-81-14886,195203
2017,대상(주),721,사외이사,김병태,김병태,109-81-14886,195307
2018,대상(주),721,사외이사,나양주,나양주,109-81-14886,195203
2019,대상(주),751,사외이사(감사위원),황성휘,황성휘,109-81-14886,195601
2019,대상(주),751,사외이사(감사위원),최종범,최종범,109-81-14886,195603
2019,대상(주),751,사외이사(감사위원),박홍규,박홍규,109-81-14886,196602
2019,대상(주),751,사외이사(감사위원),권성옥,권성옥,109-81-14886,194803
2018,대상(주),721,사외이사,김병태,김병태,109-81-14886,195307
2017,대상홀딩스(주),721,사외이사,이근영,이근영,206-86-01066,195403
2018,대상홀딩스(주),721,사외이사,양원석,양원석,206-86-01066,196610
2018,대상홀딩스(주),721,사외이사,이근영,이근영,206-86-01066,195403
2019,대상홀딩스(주),721,사외이사,양동운,양동운,206-86-01066,197003
2019,대상홀딩스(주),721,사외이사,임창규,임창규,206-86-01066,195603
2017,대상홀딩스(주),721,사외이사,양원석,양원석,206-86-01066,196610
2017,대성산업(주),721,사외이사,주광일,주광일,101-86-56344,194308
2017,대성산업(주),751,사외이사(감사위원),배 순,배순,101-86-56344,194301
2017,대성산업(주),751,사외이사(감사위원),김용섭,김용섭,101-86-56344,194110
2017,대성산업(주),751,사외이사(감사위원),원종욱,원종욱,101-86-56344,195812
2018,대성산업(주),721,사외이사,양창삼,양창삼,101-86-56344,194402
2018,대성산업(주),751,사외이사(감사위원),원종욱,원종욱,101-86-56344,195812
2017,대성산업(주),721,사외이사,양창삼,양창삼,101-86-56344,194402
2018,대성산업(주),721,사외이사,최용호,최용호,101-86-56344,194311
2018,대성산업(주),721,사외이사,주광일,주광일,101-86-56344,194308
2018,대성산업(주),751,사외이사(감사위원),배 순,배순,101-86-56344,194301
2018,대성산업(주),751,사외이사(감사위원),김용섭,김용섭,101-86-56344,194110
2019,대성산업(주),721,사외이사,양창삼,양창삼,101-86-56344,194402
2019,대성산업(주),721,사외이사,최용호,최용호,101-86-56344,194311
2019,대성산업(주),721,사외이사,주광일,주광일,101-86-56344,194308
2019,대성산업(주),751,사외이사(감사위원),원종욱,원종욱,101-86-56344,195812
2019,대성산업(주),751,사외이사(감사위원),배 순,배순,101-86-56344,194301
2019,대성산업(주),751,사외이사(감사위원),김용섭,김용섭,101-86-56344,194110
2017,대성산업(주),721,사외이사,최용호,최용호,101-86-56344,194311
2017,대성에너지(주),751,사외이사(감사위원),김대수,김대수,504-81-83652,196907
2018,대성에너지(주),751,사외이사(감사위원),김대수,김대수,504-81-83652,196907
2017,대성에너지(주),751,사외이사(감사위원),김래현,김래현,504-81-83652,195410
2018,대성에너지(주),751,사외이사(감사위원),고완석,고완석,504-81-83652,195303
2018,대성에너지(주),751,사외이사(감사위원),상병인,상병인,504-81-83652,196905
2019,대성에너지(주),751,사외이사(감사위원),고완석,고완석,504-81-83652,195303
2019,대성에너지(주),751,사외이사(감사위원),상병인,상병인,504-81-83652,196905
2019,대성에너지(주),751,사외이사(감사위원),김대수,김대수,504-81-83652,196907
2017,대성에너지(주),751,사외이사(감사위원),이성철,이성철,504-81-83652,195102
2018,대성창업투자(주),721,사외이사,진언선,진언선,503-81-14448,196206
2019,대성창업투자(주),721,사외이사,김한,김한,503-81-14448,195402
2017,대성창업투자(주),721,사외이사,진언선,진언선,503-81-14448,196206
2017,대성홀딩스(주),751,사외이사(감사위원),장순흥,장순흥,503-81-06405,195405
2017,대성홀딩스(주),751,사외이사(감사위원),이상엽,이상엽,503-81-06405,196404
2018,대성홀딩스(주),751,사외이사(감사위원),조성표,조성표,503-81-06405,195807
2019,대성홀딩스(주),751,사외이사(감사위원),이남식,이남식,503-81-06405,195506
2019,대성홀딩스(주),751,사외이사(감사위원),조성표,조성표,503-81-06405,195807
2018,대성홀딩스(주),751,사외이사(감사위원),장순흥,장순흥,503-81-06405,195405
2017,대성홀딩스(주),751,사외이사(감사위원),조성표,조성표,503-81-06405,195807
2019,대성홀딩스(주),751,사외이사(감사위원),조병관,조병관,503-81-06405,197301
2018,대성홀딩스(주),751,사외이사(감사위원),조병관,조병관,503-81-06405,197301
2019,대신밸런스제7호기업인수목적(주),721,사외이사,고재철,고재철,474-86-01636,197203
2019,대신밸런스제8호기업인수목적(주),721,사외이사,정지윤,정지윤,496-88-01552,198005
2017,대신정보통신(주),721,사외이사,고봉홍,고봉홍,408-81-18945,195710
2018,대신정보통신(주),721,사외이사,앙종휴,앙종휴,408-81-18945,196202
2018,대신정보통신(주),721,사외이사,양종휴,양종휴,408-81-18945,196202
2019,대신정보통신(주),721,사외이사,양종휴,양종휴,408-81-18945,196202
2020,대신정보통신(주),721,사외이사,허인석,허인석,408-81-18945,195808
2017,대신증권(주),721,사외이사,박찬수,박찬수,116-81-09076,195507
2017,대신증권(주),751,사외이사(감사위원),김병철,김병철,116-81-09076,195809
2017,대신증권(주),751,사외이사(감사위원),신재국,신재국,116-81-09076,195503
2017,대신증권(주),721,사외이사,김창봉,김창봉,116-81-09076,196405
2017,대신증권(주),721,사외이사,정상명,정상명,116-81-09076,195004
2017,대신증권(주),721,사외이사,김일섭,김일섭,116-81-09076,194607
2017,대신증권(주),751,사외이사(감사위원),이창세,이창세,116-81-09076,196201
2018,대신증권(주),721,사외이사,이지원,이지원,116-81-09076,196101
2018,대신증권(주),751,사외이사(감사위원),신재국,신재국,116-81-09076,195503
2018,대신증권(주),751,사외이사(감사위원),김병철,김병철,116-81-09076,195809
2018,대신증권(주),751,사외이사(감사위원),이창세,이창세,116-81-09076,196201
2019,대신증권(주),751,사외이사(감사위원),이창세,이창세,116-81-09076,196201
2019,대신증권(주),751,사외이사(감사위원),김병철,김병철,116-81-09076,195809
2019,대신증권(주),721,사외이사,이지원,이지원,116-81-09076,196101
2019,대신증권(주),751,사외이사(감사위원),조홍희,조홍희,116-81-09076,195907
2017,대신증권(주),721,사외이사,이지원,이지원,116-81-09076,196101
2018,대아티아이(주),721,사외이사,박상희,박상희,116-81-37494,193908
2018,대아티아이(주),721,사외이사,이한성,이한성,116-81-37494,195704
2018,대아티아이(주),721,사외이사,노명선,노명선,116-81-37494,195910
2019,대아티아이(주),721,사외이사,박상희,박상희,116-81-37494,193908
2019,대아티아이(주),721,사외이사,이한성,이한성,116-81-37494,195704
2017,대아티아이(주),721,사외이사,박상희,박상희,116-81-37494,193908
2017,대아티아이(주),721,사외이사,이한성,이한성,116-81-37494,195704
2017,대아티아이(주),721,사외이사,노명선,노명선,116-81-37494,195910
2017,대양전기공업(주),721,사외이사,김유일,김유일,603-81-09788,194607
2018,대양전기공업(주),721,사외이사,김유일,김유일,603-81-09788,194607
2019,대양전기공업(주),721,사외이사,김유일,김유일,603-81-09788,194607
2018,대양제지공업(주),751,사외이사(감사위원),김종헌,김종헌,123-81-00184,196408
2018,대양제지공업(주),751,사외이사(감사위원),이대호,이대호,123-81-00184,196001
2018,대양제지공업(주),751,사외이사(감사위원),이유경,이유경,123-81-00184,195010
2019,대양제지공업(주),751,사외이사(감사위원),이유경,이유경,123-81-00184,195010
2019,대양제지공업(주),751,사외이사(감사위원),이대호,이대호,123-81-00184,196001
2019,대양제지공업(주),751,사외이사(감사위원),김종헌,김종헌,123-81-00184,196408
2017,대양제지공업(주),751,사외이사(감사위원),김용수,김용수,123-81-00184,195906
2017,대양제지공업(주),751,사외이사(감사위원),이유경,이유경,123-81-00184,195010
2017,대양제지공업(주),751,사외이사(감사위원),김종헌,김종헌,123-81-00184,196408
2017,대영포장(주),751,사외이사(감사위원),육복희,육복희,134-81-01183,196505
2017,대영포장(주),751,사외이사(감사위원),신호철,신호철,134-81-01183,194202
2018,대영포장(주),751,사외이사(감사위원),김창현,김창현,134-81-01183,196203
2018,대영포장(주),751,사외이사(감사위원),신호철,신호철,134-81-01183,194202
2018,대영포장(주),751,사외이사(감사위원),육복희,육복희,134-81-01183,196505
2019,대영포장(주),751,사외이사(감사위원),김선규,김선규,134-81-01183,196403
2019,대영포장(주),751,사외이사(감사위원),이병석,이병석,134-81-01183,195511
2019,대영포장(주),751,사외이사(감사위원),권병성,권병성,134-81-01183,196306
2017,대영포장(주),751,사외이사(감사위원),김창현,김창현,134-81-01183,196203
2018,대우전자부품(주),721,사외이사,김종신,김종신,123-81-00262,195912
2019,대우전자부품(주),721,사외이사,이대영,이대영,123-81-00262,196912
2019,대우전자부품(주),721,사외이사,이덕영,이덕영,123-81-00262,195808
2017,대우전자부품(주),721,사외이사,김종신,김종신,123-81-00262,195912
2017,대우조선해양(주),751,사외이사(감사위원),김성배,김성배,104-81-57667,195808
2017,대우조선해양(주),751,사외이사(감사위원),윤태석,윤태석,104-81-57667,196203
2018,대우조선해양(주),751,사외이사(감사위원),윤태석,윤태석,104-81-57667,196203
2018,대우조선해양(주),721,사외이사,조대승,조대승,104-81-57667,196302
2018,대우조선해양(주),751,사외이사(감사위원),최재호,최재호,104-81-57667,195203
2018,대우조선해양(주),751,사외이사(감사위원),정영기,정영기,104-81-57667,195811
2019,대우조선해양(주),751,사외이사(감사위원),최재호,최재호,104-81-57667,195203
2019,대우조선해양(주),751,사외이사(감사위원),윤태석,윤태석,104-81-57667,196203
2019,대우조선해양(주),751,사외이사(감사위원),정영기,정영기,104-81-57667,195811
2019,대우조선해양(주),721,사외이사,조대승,조대승,104-81-57667,196302
2017,대우조선해양(주),751,사외이사(감사위원),정영기,정영기,104-81-57667,195811
2017,대원강업(주),721,사외이사,이광준,이광준,104-81-15560,195210
2017,대원강업(주),721,사외이사,이종오,이종오,104-81-15560,196202
2017,대원강업(주),721,사외이사,박이수,박이수,104-81-15560,195611
2017,대원강업(주),721,사외이사,전호석,전호석,104-81-15560,195209
2018,대원강업(주),721,사외이사,김재원,김재원,104-81-15560,196101
2018,대원강업(주),721,사외이사,이종오,이종오,104-81-15560,196201
2018,대원강업(주),721,사외이사,이광준,이광준,104-81-15560,195210
2019,대원강업(주),721,사외이사,김재원,김재원,104-81-15560,196101
2019,대원강업(주),721,사외이사,이종오,이종오,104-81-15560,196201
2019,대원강업(주),721,사외이사,김동수,김동수,104-81-15560,196205
2019,대원강업(주),721,사외이사,이광준,이광준,104-81-15560,195210
2018,대원미디어(주),721,사외이사,한창우,한창우,106-81-03487,197503
2019,대원미디어(주),721,사외이사,한창우,한창우,106-81-03487,197503
2017,대원미디어(주),721,사외이사,한창우,한창우,106-81-03487,197503
2017,대원산업(주),721,사외이사,정용선,정용선,134-81-04254,194403
2019,대원산업(주),721,사외이사,정용선,정용선,134-81-04254,194403
2018,대원산업(주),721,사외이사,정용선,정용선,134-81-04254,194403
2018,대원전선(주),721,사외이사,정동기,정동기,124-81-05047,195308
2017,대원전선(주),721,사외이사,정동기,정동기,124-81-05047,195308
2019,대원전선(주),721,사외이사,정동기,정동기,124-81-05047,195308
2019,대원전선(주),721,사외이사,민경도,민경도,124-81-05047,195502
2017,대원제약(주),751,사외이사(감사위원),이정석,이정석,207-81-36336,195509
2017,대원제약(주),751,사외이사(감사위원),전창하,전창하,207-81-36336,196105
2018,대원제약(주),751,사외이사(감사위원),전창하,전창하,207-81-36336,196105
